title,term,definition
Definition:Injection,One-to-One,"=== Definition 1 ===
A mapping f is an injection, or injective  if and only if :
:∀ x_1, x_2 ∈Dom( f ): f (   )x_1 = f (   )x_2 x_1 = x_2


That is, an injection is a mapping such that the output uniquely determines its input.


=== Definition 1 a ===

This can otherwise be put:
A mapping f is an injection, or injective  if and only if :

:∀ x_1, x_2 ∈Dom( f ): x_1  x_2  f (   )x_1 f (   )x_2


That is, distinct elements of the domain are mapped to distinct elements of the image.

=== Definition 2 ===
An injection is a relation which is both one-to-one and left-total.


Thus, a relation f is an injection  if and only if :

 
 
 
 
 

=== Definition 3 ===
Let f be a mapping.

Then f is an injection  if and only if :
:f^-1_Img( f ): Img( f ) →Dom( f ) is a mapping
where f^-1_Img( f ) is the restriction of the inverse of f to the image set of f.

=== Definition 4 ===
Let f be a mapping.

f is an injection  if and only if :
:∀ y ∈Img( f ): | f^-1(   )y | = |{ f^-1[ { y }]  }| = 1
where:
:Img( f ) denotes the image set of f
:| · | denotes the cardinality of a set
:f^-1(   )y is the preimage of y
:f^-1[ { y }] is the preimage of the subset { y }⊆Img( f ).


That is,  if and only if  the preimage of y is a singleton for all y in the image set of f.

=== Definition 5 ===
Let f: S → T be a mapping where S ∅.

Then f is an injection  if and only if :
:∃ g: T → S: g ∘ f = I_S
where g is a mapping.


That is,  if and only if  f has a left inverse.

=== Definition 6 ===
Let f: S → T be a mapping where S ∅.

Then f is an injection  if and only if  f is left cancellable:
:∀ X: ∀ g_1, g_2: X → S: f ∘ g_1 = f ∘ g_2  g_1 = g_2
where g_1 and g_2 are arbitrary mappings from an arbitrary set X to the domain S of f."
Definition:One-to-One Relation,One-to-One,"A relation ℛ⊆ S × T is one-to-one if it is both many-to-one and one-to-many.


That is, every element of the domain of ℛ relates to no more than one element of its codomain, and every element of the image is related to by exactly one element of its domain."
Definition:Orbit (Group Theory),Orbit,"Let G be a group acting on a set X.


=== Definition 1 ===
Let G be a group acting on a set X.


The orbit of an element x ∈ X is defined as:

:Orb( x ) := { y ∈ X: ∃ g ∈ G: y = g * x }
where * denotes the group action.


That is, Orb( x ) = G * x.


Thus the orbit of an element is all its possible destinations under the group action.

=== Definition 2 ===
Let G be a group acting on a set X.


Let ℛ be the relation on X defined as:
:∀ x, y ∈ X: x ℛ y ∃ g ∈ G: y = g * x

where * denotes the group action.


From Group Action Induces Equivalence Relation, ℛ is an equivalence relation.


The orbit of x, denoted Orb( x ), is the equivalence class of x under ℛ."
Definition:Orbit (Physics),Orbit,"Let A and B be bodies in space.

The orbit of A around B is the path taken by A as it travels around B under the influence of the force acting between A and B.


=== Period of Orbit ===
Let body A be in orbit around body B.

The period of the orbit is the length of time it takes for A to travel once around B and return to its original position.

=== Radius of Orbit ===
Let body A be in orbit around body B.

Let 𝐫 be the position vector of the center of mass of A   the center of mass of B at a particular point in time.

The radius of the orbit of A around B is defined as:
:the position vector 𝐫
or
:the length of 𝐫.

Context will determine which is meant."
Definition:Dynamical System/Orbit,Orbit,"Let S be a dynamical system consisting of a mapping T and iteration x_n + 1 = T (   )x_n.


The orbit of x_0 is the set of points { x_0, x_1, x_2, …}


When T is invertible, the orbit usually includes the points x_-1 = T^-1(   )x, x_-2 = T^-1(   )x_-1, …

For a flow, the orbit of a point x is the union of all the points x (   )t for all t."
Definition:Orientation (Graph Theory),Orientation,"Let G = ( V, E ) be a simple graph.

Let H = ( V, A ) be a digraph.


Then H is an orientation of G  if and only if  both of the following hold:

:(1):    H is a simple digraph. That is, A is antisymmetric.
:(2):   ∀ x, y ∈ V: ( { x, y }∈ E ( x, y ) ∈ A ( y, x ) ∈ A )


That is, H is formed from G by replacing every edge of G with an arc."
Definition:Orientation of Differential Manifold,Orientation,"An orientation of a differential manifold is a continuous choice of orientation for each of its tangent spaces.


 "
Definition:Orientation of Coordinate Axes,Orientation,"The orientation of a coordinate system is the disposition of the coordinate axes relative to each other.


=== Cartesian Plane ===
There are 2 different orientations of a Cartesian plane:


:  


=== Right-Handed ===
A Cartesian plane is defined as being right-handed if it has the following property:

Let a right hand be placed, with palm uppermost, such that the thumb points along the x-axis in the positive direction, such that the thumb and index finger are at right-angles to each other.

Then the index finger is pointed along the y-axis in the positive direction.


:

=== Left-Handed ===
A Cartesian plane is defined as being left-handed if it has the following property:

Let a left hand be placed, with palm uppermost, such that the thumb points along the x-axis in the positive direction, such that the thumb and index finger are at right-angles to each other.

Then the index finger is pointed along the y-axis in the positive direction.


:

=== Cartesian 3-Space ===
There are 2 different orientations of a Cartesian 3-space:


:  


=== Right-Handed ===
A Cartesian 3-Space is defined as being right-handed if it has the following property:

Let a right hand be placed such that:
:the thumb and index finger are at right-angles to each other
:the 3rd finger is at right-angles to the thumb and index finger, upwards from the palm
:the thumb points along the x-axis in the positive direction
:the index finger points along the y-axis in the positive direction.

Then the 3rd finger is pointed along the z-axis in the positive direction.


:

=== Left-Handed ===
A Cartesian 3-Space is defined as being left-handed if it has the following property:

Let a left hand be placed such that:
:the thumb and index finger are at right-angles to each other
:the 3rd finger is at right-angles to the thumb and index finger, upwards from the palm
:the thumb points along the x-axis in the positive direction
:the index finger points along the y-axis in the positive direction.

Then the 3rd finger is pointed along the z-axis in the positive direction.


:"
Definition:Orthogonal Curves,Orthogonal,"Let C_1 and C_2 be curves that intersect at a point P.

C_1 and C_2 are orthogonal at P  if and only if  the tangent line to C_1 at P is at right angles to the tangent line to C_2 at P.


=== Orthogonal Circles ===
Two circles are orthogonal if their angle of intersection is a right angle.


:"
Definition:Orthogonal Coordinate System,Orthogonal,"An orthogonal coordinate system is a coordinate system in which the coordinate axes are pairwise perpendicular.


=== Orthogonal Curvilinear Coordinates ===
Let 𝒦 be a curvilinear coordinate system in 3-space.

Let 𝒬_1, 𝒬_2 and 𝒬_3 denote the one-parameter families that define the curvilinear coordinates.



Let the relation between those curvilinear coordinates and Cartesian coordinates be expressed as:

 
 
 
 
 

where:
:( x, y, z ) denotes the Cartesian coordinates of an arbitrary point P
:( q_1, q_2, q_3 ) denotes the curvilinear coordinates of P.


Let these equations have the property that the metric of 𝒦 between coordinate surfaces of 𝒬_i and 𝒬_j is zero where i  j.


That is, for every point P expressible as ( x, y, z ) and ( q_1, q_2, q_3 ):

:∂ x∂ q_i∂ x∂ q_j + ∂ y∂ q_i∂ y∂ q_j + ∂ z∂ q_i∂ z∂ q_j = 0

wherever i  j.


Then 𝒦 is an orthogonal curvilinear coordinate system.

=== Rectangular Coordinate System ===
A rectangular coordinate system is a Cartesian coordinate system in which each of the coordinate axes are perpendicular to each other."
Definition:Orthogonal Curvilinear Coordinates,Orthogonal,"Let 𝒦 be a curvilinear coordinate system in 3-space.

Let 𝒬_1, 𝒬_2 and 𝒬_3 denote the one-parameter families that define the curvilinear coordinates.

=== Definition 1 ===
Let 𝒦 be a curvilinear coordinate system in 3-space.

Let 𝒬_1, 𝒬_2 and 𝒬_3 denote the one-parameter families that define the curvilinear coordinates.



Let the relation between those curvilinear coordinates and Cartesian coordinates be expressed as:

 
 
 
 
 

where:
:( x, y, z ) denotes the Cartesian coordinates of an arbitrary point P
:( q_1, q_2, q_3 ) denotes the curvilinear coordinates of P.


Let these equations have the property that the metric of 𝒦 between coordinate surfaces of 𝒬_i and 𝒬_j is zero where i  j.


That is, for every point P expressible as ( x, y, z ) and ( q_1, q_2, q_3 ):

:∂ x∂ q_i∂ x∂ q_j + ∂ y∂ q_i∂ y∂ q_j + ∂ z∂ q_i∂ z∂ q_j = 0

wherever i  j.


Then 𝒦 is an orthogonal curvilinear coordinate system.

=== Definition 2 ===
Let 𝒦 be a curvilinear coordinate system in 3-space.

Let 𝒬_1, 𝒬_2 and 𝒬_3 denote the one-parameter families that define the curvilinear coordinates.

Let ( q_1, q_2, q_3 ) denote a set of curvilinear coordinates.

Let 𝒦 have the property that for every arbitrary pair of coordinate surfaces q_i ∈𝒬_i and q_j ∈𝒬_j where i  j:

:q_i and q_j are orthogonal.


Then 𝒦 is an orthogonal curvilinear coordinate system.

=== Scale Factor ===
 "
Definition:Orthogonal Trajectories,Orthogonal,"Let f (   )x, y, c define a one-parameter family of curves F.

Let g (   )x, y, c also define a one-parameter family of curves G, with the property that:

:Every curve in F is orthogonal to every curve in G.


Then F is a family of (reciprocal) orthogonal trajectories of G, and contrariwise."
Definition:Orthogonal (Linear Algebra),Orthogonal,"Let ( V, ⟨·,   ⟩·) be an inner product space.

Let u, v ∈ V.


We say that u and v are orthogonal  if and only if :
:⟨ u,   ⟩ v = 0

We denote this: 

:u ⊥ v


=== Orthogonal Set ===
Let ( V, ⟨·,   ⟩·) be an inner product space.

Let S = { u_1, …, u_n } be a subset of V.


Then S is an orthogonal set  if and only if  its elements are pairwise orthogonal:

:∀ i  j: ⟨ u_i,   ⟩u_j = 0

=== Orthogonality of Sets ===
Let ( V, ⟨·,   ⟩·) be an inner product space.

Let A, B ⊆ V.

We say that A and B are orthogonal  if and only if :

:∀ a ∈ A, b ∈ B: a ⊥ b

That is, if a and b are orthogonal elements of A and B for all a ∈ A and b ∈ B.


We write: 

:A ⊥ B

=== Orthogonal Complement ===
Let 𝕂 be a field.

Let V be a vector space over 𝕂.

Let ( V, ⟨·,   ⟩·) be an inner product space.

Let S⊆ V be a subset.


We define the orthogonal complement of S (with respect to ⟨·,   ⟩·), written S^⊥ as the set of all v ∈ V which are orthogonal to all s ∈ S.

That is: 

:S^⊥ = { v ∈ V : ⟨ v,   ⟩ s = 0  for all  s ∈ S }


If S = { v } is a singleton, we may write S^⊥ as v^⊥.

=== Vectors in ℝ^n ===
Let 𝐮, 𝐯 be vectors in ℝ^n.


Then 𝐮 and 𝐯 are said to be orthogonal  if and only if  their dot product is zero:

:𝐮·𝐯 = 0


As Dot Product is Inner Product, this is a special case of the definition of orthogonal vectors."
Definition:Orthogonal (Bilinear Form),Orthogonal,"Let 𝕂 be a field.

Let V be a vector space over 𝕂.

Let b: V × V →𝕂 be a reflexive bilinear form on V.

Let v,w∈ V.


Then v and w are orthogonal (with respect to b)  if and only if  b (   )v, w = b (   )w, v = 0


This is denoted: v ⊥ w.


=== Orthogonal Subsets ===
Let 𝕂 be a field.

Let V be a vector space over 𝕂.

Let b: V × V →𝕂 be a reflexive bilinear form on V.

Let S, T ⊂ V be subsets.


Then S and T are orthogonal  if and only if  for all s ∈ S and t ∈ T, s and t are orthogonal: s ⊥ t.

=== Orthogonal Complement ===
Let 𝕂 be a field.

Let V be a vector space over 𝕂.

Let b : V× V →𝕂 be a reflexive bilinear form on V.

Let S⊂ V be a subset.


The orthogonal complement of S (with respect to b) is the set of all v ∈ V which are orthogonal to all s ∈ S.


This is denoted: S^⊥.

If S = { v } is a singleton, we also write v^⊥.

=== Radical ===
Let 𝕂 be a field.

Let V be a vector space over 𝕂.

Let b : V× V →𝕂 be a reflexive bilinear form on V.


The radical of V is the orthogonal complement of V:
:rad(   )V = V^⊥"
Definition:Orthogonal (Linear Algebra)/Orthogonal Complement,Orthogonal Complement,"Let 𝕂 be a field.

Let V be a vector space over 𝕂.

Let ( V, ⟨·,   ⟩·) be an inner product space.

Let S⊆ V be a subset.


We define the orthogonal complement of S (with respect to ⟨·,   ⟩·), written S^⊥ as the set of all v ∈ V which are orthogonal to all s ∈ S.

That is: 

:S^⊥ = { v ∈ V : ⟨ v,   ⟩ s = 0  for all  s ∈ S }


If S = { v } is a singleton, we may write S^⊥ as v^⊥."
