title,term,definition
Definition:Orientation of Coordinate Axes,Orientation,"The orientation of a coordinate system is the disposition of the coordinate axes relative to each other.


=== Cartesian Plane ===
There are 2 different orientations of a Cartesian plane:


:  


=== Right-Handed ===
A Cartesian plane is defined as being right-handed if it has the following property:

Let a right hand be placed, with palm uppermost, such that the thumb points along the x-axis in the positive direction, such that the thumb and index finger are at right-angles to each other.

Then the index finger is pointed along the y-axis in the positive direction.


:

=== Left-Handed ===
A Cartesian plane is defined as being left-handed if it has the following property:

Let a left hand be placed, with palm uppermost, such that the thumb points along the x-axis in the positive direction, such that the thumb and index finger are at right-angles to each other.

Then the index finger is pointed along the y-axis in the positive direction.


:

=== Cartesian 3-Space ===
There are 2 different orientations of a Cartesian 3-space:


:  


=== Right-Handed ===
A Cartesian 3-Space is defined as being right-handed if it has the following property:

Let a right hand be placed such that:
:the thumb and index finger are at right-angles to each other
:the 3rd finger is at right-angles to the thumb and index finger, upwards from the palm
:the thumb points along the x-axis in the positive direction
:the index finger points along the y-axis in the positive direction.

Then the 3rd finger is pointed along the z-axis in the positive direction.


:

=== Left-Handed ===
A Cartesian 3-Space is defined as being left-handed if it has the following property:

Let a left hand be placed such that:
:the thumb and index finger are at right-angles to each other
:the 3rd finger is at right-angles to the thumb and index finger, upwards from the palm
:the thumb points along the x-axis in the positive direction
:the index finger points along the y-axis in the positive direction.

Then the 3rd finger is pointed along the z-axis in the positive direction.


:"
Definition:Orthogonal Curves,Orthogonal,"Let C_1 and C_2 be curves that intersect at a point P.

C_1 and C_2 are orthogonal at P  if and only if  the tangent line to C_1 at P is at right angles to the tangent line to C_2 at P.


=== Orthogonal Circles ===
Two circles are orthogonal if their angle of intersection is a right angle.


:"
Definition:Orthogonal Coordinate System,Orthogonal,"An orthogonal coordinate system is a coordinate system in which the coordinate axes are pairwise perpendicular.


=== Orthogonal Curvilinear Coordinates ===
Let 𝒦 be a curvilinear coordinate system in 3-space.

Let 𝒬_1, 𝒬_2 and 𝒬_3 denote the one-parameter families that define the curvilinear coordinates.



Let the relation between those curvilinear coordinates and Cartesian coordinates be expressed as:

 
 
 
 
 

where:
:( x, y, z ) denotes the Cartesian coordinates of an arbitrary point P
:( q_1, q_2, q_3 ) denotes the curvilinear coordinates of P.


Let these equations have the property that the metric of 𝒦 between coordinate surfaces of 𝒬_i and 𝒬_j is zero where i  j.


That is, for every point P expressible as ( x, y, z ) and ( q_1, q_2, q_3 ):

:∂ x∂ q_i∂ x∂ q_j + ∂ y∂ q_i∂ y∂ q_j + ∂ z∂ q_i∂ z∂ q_j = 0

wherever i  j.


Then 𝒦 is an orthogonal curvilinear coordinate system.

=== Rectangular Coordinate System ===
A rectangular coordinate system is a Cartesian coordinate system in which each of the coordinate axes are perpendicular to each other."
Definition:Orthogonal Curvilinear Coordinates,Orthogonal,"Let 𝒦 be a curvilinear coordinate system in 3-space.

Let 𝒬_1, 𝒬_2 and 𝒬_3 denote the one-parameter families that define the curvilinear coordinates.

=== Definition 1 ===
Let 𝒦 be a curvilinear coordinate system in 3-space.

Let 𝒬_1, 𝒬_2 and 𝒬_3 denote the one-parameter families that define the curvilinear coordinates.



Let the relation between those curvilinear coordinates and Cartesian coordinates be expressed as:

 
 
 
 
 

where:
:( x, y, z ) denotes the Cartesian coordinates of an arbitrary point P
:( q_1, q_2, q_3 ) denotes the curvilinear coordinates of P.


Let these equations have the property that the metric of 𝒦 between coordinate surfaces of 𝒬_i and 𝒬_j is zero where i  j.


That is, for every point P expressible as ( x, y, z ) and ( q_1, q_2, q_3 ):

:∂ x∂ q_i∂ x∂ q_j + ∂ y∂ q_i∂ y∂ q_j + ∂ z∂ q_i∂ z∂ q_j = 0

wherever i  j.


Then 𝒦 is an orthogonal curvilinear coordinate system.

=== Definition 2 ===
Let 𝒦 be a curvilinear coordinate system in 3-space.

Let 𝒬_1, 𝒬_2 and 𝒬_3 denote the one-parameter families that define the curvilinear coordinates.

Let ( q_1, q_2, q_3 ) denote a set of curvilinear coordinates.

Let 𝒦 have the property that for every arbitrary pair of coordinate surfaces q_i ∈𝒬_i and q_j ∈𝒬_j where i  j:

:q_i and q_j are orthogonal.


Then 𝒦 is an orthogonal curvilinear coordinate system.

=== Scale Factor ===
 "
Definition:Orthogonal Trajectories,Orthogonal,"Let f (   )x, y, c define a one-parameter family of curves F.

Let g (   )x, y, c also define a one-parameter family of curves G, with the property that:

:Every curve in F is orthogonal to every curve in G.


Then F is a family of (reciprocal) orthogonal trajectories of G, and contrariwise."
Definition:Orthogonal (Linear Algebra),Orthogonal,"Let ( V, ⟨·,   ⟩·) be an inner product space.

Let u, v ∈ V.


We say that u and v are orthogonal  if and only if :
:⟨ u,   ⟩ v = 0

We denote this: 

:u ⊥ v


=== Orthogonal Set ===
Let ( V, ⟨·,   ⟩·) be an inner product space.

Let S = { u_1, …, u_n } be a subset of V.


Then S is an orthogonal set  if and only if  its elements are pairwise orthogonal:

:∀ i  j: ⟨ u_i,   ⟩u_j = 0

=== Orthogonality of Sets ===
Let ( V, ⟨·,   ⟩·) be an inner product space.

Let A, B ⊆ V.

We say that A and B are orthogonal  if and only if :

:∀ a ∈ A, b ∈ B: a ⊥ b

That is, if a and b are orthogonal elements of A and B for all a ∈ A and b ∈ B.


We write: 

:A ⊥ B

=== Orthogonal Complement ===
Let 𝕂 be a field.

Let V be a vector space over 𝕂.

Let ( V, ⟨·,   ⟩·) be an inner product space.

Let S⊆ V be a subset.


We define the orthogonal complement of S (with respect to ⟨·,   ⟩·), written S^⊥ as the set of all v ∈ V which are orthogonal to all s ∈ S.

That is: 

:S^⊥ = { v ∈ V : ⟨ v,   ⟩ s = 0  for all  s ∈ S }


If S = { v } is a singleton, we may write S^⊥ as v^⊥.

=== Vectors in ℝ^n ===
Let 𝐮, 𝐯 be vectors in ℝ^n.


Then 𝐮 and 𝐯 are said to be orthogonal  if and only if  their dot product is zero:

:𝐮·𝐯 = 0


As Dot Product is Inner Product, this is a special case of the definition of orthogonal vectors."
Definition:Orthogonal (Bilinear Form),Orthogonal,"Let 𝕂 be a field.

Let V be a vector space over 𝕂.

Let b: V × V →𝕂 be a reflexive bilinear form on V.

Let v,w∈ V.


Then v and w are orthogonal (with respect to b)  if and only if  b (   )v, w = b (   )w, v = 0


This is denoted: v ⊥ w.


=== Orthogonal Subsets ===
Let 𝕂 be a field.

Let V be a vector space over 𝕂.

Let b: V × V →𝕂 be a reflexive bilinear form on V.

Let S, T ⊂ V be subsets.


Then S and T are orthogonal  if and only if  for all s ∈ S and t ∈ T, s and t are orthogonal: s ⊥ t.

=== Orthogonal Complement ===
Let 𝕂 be a field.

Let V be a vector space over 𝕂.

Let b : V× V →𝕂 be a reflexive bilinear form on V.

Let S⊂ V be a subset.


The orthogonal complement of S (with respect to b) is the set of all v ∈ V which are orthogonal to all s ∈ S.


This is denoted: S^⊥.

If S = { v } is a singleton, we also write v^⊥.

=== Radical ===
Let 𝕂 be a field.

Let V be a vector space over 𝕂.

Let b : V× V →𝕂 be a reflexive bilinear form on V.


The radical of V is the orthogonal complement of V:
:rad(   )V = V^⊥"
Definition:Ordered Pair,Pair,"The definition of a set does not take any account of the order in which the elements are listed.

That is, { a, b } = { b, a }, and the elements a and b have the same status - neither is distinguished above the other as being more ""important"".


=== Informal Definition ===
The definition of a set does not take any account of the order in which the elements are listed.

That is, { a, b } = { b, a }, and the elements a and b have the same status – neither is distinguished above the other as being more ""important"".


An ordered pair is a two-element set together with an ordering.

In other words, one of the elements is distinguished above the other - it comes first.

Such a structure is written:
:( a, b )
and it means:
:first a, then b.


=== Coordinates ===
Let ( a, b ) be an ordered pair.

The following terminology is used:
:a is called the first coordinate
:b is called the second coordinate.

This definition is compatible with the equivalent definition in the context of Cartesian coordinate systems.

=== Kuratowski Formalization ===
The definition of a set does not take any account of the order in which the elements are listed.

That is, { a, b } = { b, a }, and the elements a and b have the same status - neither is distinguished above the other as being more ""important"".


The concept of an ordered pair can be formalized by the definition:

:( a, b ) := {{ a }, { a, b }}

This formalization justifies the existence of ordered pairs in Zermelo-Fraenkel set theory.


=== Coordinates ===
Let ( a, b ) be an ordered pair.

The following terminology is used:
:a is called the first coordinate
:b is called the second coordinate.

This definition is compatible with the equivalent definition in the context of Cartesian coordinate systems.

=== Empty Set Formalization ===
The concept of an ordered pair can be formalized by the definition:

:( a, b ) := {{∅, a }, {{∅}, b }}

=== Wiener Formalization ===
The concept of an ordered pair can be formalized by the definition:

:( a, b ) := {{∅, { a }}, {{ b }}}"
Definition:Doubleton,Pair,"A doubleton is a set that contains exactly two elements.


The doubleton containing the distinct elements a and b can be written { a, b }.


The set { a, b } is known as the doubleton of a and b.


=== Class Theory Definition ===
Let a and b be sets.

The class { a, b } is a doubleton (class).

It is defined as the class of all x such that x = a or x = b:

:{ a, b } = { x: x = a  x = b: a  b }"
Definition:Parallel (Geometry)/Lines,Parallel," 
: 
:Parallel straight lines are straight lines which, being in the same plane and being produced indefinitely in either direction, do not meet one another in either direction.
 ”
 

The contemporary interpretation of the concept of parallelism declares that a straight line is parallel to itself."
Definition:Parallel (Geometry)/Planes,Parallel,"Two planes are parallel  if and only if , when produced indefinitely, do not intersect at any point.


 


The contemporary interpretation of the concept of parallelism declares that a plane is parallel to itself."
Definition:Parallel (Geometry)/Line to Plane,Parallel,"Let L be a straight line.

Let P be a plane.

Then L and P are parallel  if and only if , when produced indefinitely, they do not intersect at any point."
Definition:Parallel (Matroid),Parallel,"Let M = ( S, ℐ) be a matroid.


Two elements x, y ∈ S are said to be parallel in M  if and only if  they are not loops but { x, y } is a dependent subset of S.


That is, x, y ∈ S are parallel  if and only if :
:{ x }, { y }∈ℐ and { x, y }∉ℐ."
Definition:Path (Topology),Path,"Let T = ( S, τ) be a topological space.

Let I ⊂ℝ be the closed real interval [ a  . . ]b.


A path in T is a continuous mapping γ: I → S.


The mapping γ can be referred as:
:a path (in T) joining γ(   )a and γ(   )b
or:
:a path (in T) from γ(   )a to γ(   )b.


It is common to refer to a point z = γ(   )t as a point on the path γ, even though z is in fact on the image of γ.


=== Initial Point ===
Let T be a topological space.

Let I ⊂ℝ be the closed real interval [ a  . . ]b.

Let γ: I → T be a path in T.


The initial point of γ is γ(   )a.

That is, the path starts (or begins) at γ(   )a.

=== Final Point ===
Let T be a topological space.

Let I ⊂ℝ be the closed real interval [ a  . . ]b.

Let γ: I → T be a path in T.


The final point of γ is γ(   )b.

That is, the path ends (or finishes) at γ(   )b.

=== Endpoint ===
Let T be a topological space.

Let I ⊂ℝ be the closed real interval [ a  . . ]b.

Let γ: I → T be a path in T.


The initial point and final point of γ can be referred to as the endpoints of γ


Category:Definitions/Path-Connected Spaces

=== Composable Paths ===
Let T be a topological space.

Let f, g: [ 0  . . ]1 → T be paths.


f and g are said to be composable paths if:

:f (   )1 = g (   )0."
